Unnamed: 0,title,text,label
26373, 78 Year Study BLOWS AWAY Republican Lies About Raising Wages,"It s been about seven years since minimum wage employees have gotten a raise, at least on the national level. Few workers would settle for that, but for some reason, giving minimum wage employees a boost would crash the economy   or at least that s what billionaire CEOs tell us. A new study, though, proves that raising the minimum wage doesn t hurt the economy at all.When conservatives talk about the minimum wage, it s always about  burger flippers  and about somehow, they aren t entitled to a living wage. They also like to compare minimum wage employees to the military, who also deserves a raise, but has many of their living expenses taken care of.The whole minimum wage thing is ridiculous, you shouldn t get paid $15 an hour to flip a burger. That doesn t take much skill.  Evan (@Evvaaannnn) May 5, 2016 @Allen33Devin @hannahc3rvantes if they raise minimum wage the next thing you know a burger at the same place will be like 8 bucks lol??  Joshua Jenkins (@j_j3rkins07) May 4, 2016Burger prices going up in Seattle-people will lose jobs. Supreme Court rejects challenge to Seattle minimum wage law https://t.co/b272KINMos  Sue C. (@Schairvo) May 3, 2016 Drones & insect like robots are gonna replace minimum wage jobs. Putting a burger together isn t complicated  Andy Cutright (@andycutright) May 1, 2016people want minimum wage to go up but these dropouts at burger king can t even understand the words  ketchup only  CR | FaZepod (@SpacepodPrime) May 1, 2016 Trying to get breakfast at a McDonald s AND Burger King this morning reminded me why the idea of a $15 minimum wage is an absolute joke.  Dennis Beaudo (@Bodowned) April 30, 2016Minimum wage is minimum wage. A burger flipper that burns burgers should not make more than an EMT that saves lives in the back of a truck.  Johnny Iceman (@TEbron35) April 26, 2016Republican politicians are slightly kinder in tone, but not much: Oftentimes when you have the federal government or others step in and start to raise minimum wage, what happens is you take away or reduce some people s opportunity to grab the bottom rung of the economic ladder to get the opportunities and the skills that you need to move up that economic ladder.    Kevin Madden on CNN s State of the Union When you raise the price of employment, guess what happens? You get less of it. Why do we want to make it harder for small employers to hire people?    John Boehner I think it is inflationary. I think it actually is counterproductive in many ways. You end up costing jobs from people who are at the bottom rung of the economic ladder.    Paul Ryan We re telling small-business owners that not only are we going to raise their costs by a buck and a quarter, but we re also going to raise it with these cost-of-living adjustments. Here s what s going to happen: They re going to have to lay people off.    Gov. Chris ChristieIt s easy to be smug and dismissive about the people who serve our fast food. Fast food isn t about people, or really even food. It s about jamming the most calories into our mouths in the shortest period of time.While food service accounts for a large portion of minimum wage workers, there are many other industries that also pay minimum wage and only about a quarter of the people making minimum wage are teenagers. Many are single white women, often single mothers. With the exception of some of the teens, every single minimum wage worker is struggling to pay their bills and Republicans reading this (and unfortunately, some Democrats) are still shrugging their shoulders. After all, the poor aren t really people, are they? Besides, cheap burgers and made in China Walmart clothes are far more important.Well, the National Employment Law Project just proved, through 78 years of research, that increasing the minimum wage does not increase prices. In fact, during that 78 year period, whenever the minimum wage was increased, employment increased 68 percent of the time.In those industries most affected by the minimum wage, employment increases were even more common: 73% of the time in the retail sector, 82% in low-wage leisure and hospitality. These basic economic indicators show no correlation between federal minimum-wage increases and lower employment levels,  the authors write.In fact, if anything, the data suggest that increases in the federal minimum appeared to encourage job growth and hiring.Perhaps even more striking, of the only eight times that total or industry-specific employment declined after a minimum-wage increase, the US economy was already in recession (five times), technically just emerging from recession (twice), or about to head into recession (once).Source: Business InsiderWe would have about 11 million more jobs today if Congress had allowed a minimum wage increase when President Obama began asking for one.Featured image via Kena Betancur at Getty Images. ",1
14049,US secretly using Tunisia airbase for drones spying on Libya: Sources,"Military An MQ-9 Reaper remotely piloted aircraft flies by during a training mission November 17, 2015 at Creech Air Force Base in Indian Springs, Nevada. (Photo by AFP) 
The US military forces have secretly been using an airbase in Tunisia for drone operations to gather intelligence from inside oil-rich Libya, officials say. 
The announcement was made by unnamed sources cited in a Washington Post report on Wednesday. 
Libya has been struggling to contain the Daesh Takfiri terrorists, who started expanding their presence in the country following the overthrow and death of longtime dictator, Muammar Gaddafi, in 2011. 
The base has apparently been in use since late June in an alleged effort to support the Libyan government’s fight against the terrorists currently in control of the northern city of Sirte. 
The US has also been using bases in Niger and Djibouti but those ones are farther away. 
Efforts by the administration of President Barack Obama to Access the airbase were meant to keep drones and small Special Operations teams within striking distance of the militants and close a “blind spot” for US and Western spy agencies. 
The officials also asserted that the drones were unarmed and tasked with gathering intelligences, adding, they could be armed in the future if Tunis agrees. 
The Tunisian government is yet to issue a possible response to the report. 
Drones tasked with assassination in the North African country usually fly out of Naval Air Station Sigonella on the Italian island of Sicily. 
The reason for keeping use of the airbase secret has been mentioned as part of the Obama administration efforts not to harm Tunisia’s “young democracy,” as put by the Washington Post . 
Washington conducts targeted killings through remotely-controlled armed drones in several African and Middle Eastern countries. 
The United States claims the airstrikes target members of al-Qaeda and other militants, but according to local officials and witnesses, civilians have been the victims of the attacks. 
The airstrikes, initiated by former US President George W. Bush, have been escalated since Barack Obama took office in 2009. 
International organizations and human rights groups say the airstrikes flout international law. Loading ...",1
31823,SPEECHLESS! KANYE WEST Meets With President-Elect Donald Trump…Trump Train? [Video],"DONALD TRUMP and KANYE WEST Greet Reporters After Meeting in Trump Tower ! KANYE WEST Jumped on the Trump Train ! pic.twitter.com/YfxLPM0ktH  TRUMP ANOMALY (@ANOMALY1) December 13, 2016",1
46981,Clinton courts Appalachian voters to counter Trump on trade,"WASHINGTON/CARMEL, Ind. (Reuters) - U.S. presidential candidate Hillary Clinton met with coal and steel workers in the Appalachian region on Monday in an effort to win over blue-collar voters in a part of the country with strong support for Republican Donald Trump. The real estate mogul made his own pitch on Monday to voters in areas struggling from the loss of industry, telling a crowd in Indiana he would create “clean coal” jobs. Clinton has increasingly turned her attention beyond the Democratic Party nomination fight with U.S. Senator Bernie Sanders and is making early moves to try to siphon support from Trump ahead of a possible match-up in the Nov. 8 election. On Monday, she met union leaders and some of the 600 workers who were laid off last year when AK Steel Holding Corp announced it would idle a furnace in eastern Kentucky. She said jobs losses in manufacturing and the coal industry in the area had been a heavy blow. “Talk about a ripple effect. It’s just devastating communities,” Clinton told workers around a table at an Italian restaurant in the town of Ashland.  While the Republican presidential candidates focus on Tuesday’s primary contest in Indiana, Clinton launched a trip to Appalachia this week that will include events in Ohio and West Virginia.     She has a large lead over Sanders for the Democratic nomination. Unions typically back Democratic candidates, and union leaders have endorsed both Clinton and Sanders in the 2016 presidential race.  But Trump’s pro-coal, anti-trade message and outsider status has resonated with some blue collar union members frustrated with Washington politicians. He and other Republicans also accuse President Barack Obama’s administration of waging a “war on coal” by imposing strict environmental regulations. “I’m a free-market guy, but not when you’re getting killed,” Trump said at a rally in Carmel, Indiana. “Look at steel, it’s being wiped out. Your coal industry is wiped out, and China is taking our coal.”     The New York businessman won the Republican nominating contest in Kentucky in March, sweeping most of the counties in the economically struggling east of the state. Parts of Appalachia, a region that spans multiple states across the eastern United States, have struggled with poverty and job losses. West Virginia’s unemployment rate of 6.5 percent in March was well above the national rate of 5 percent, according to Labor Department data. Ohio’s unemployment rate was 5.1 percent, while the figure in Kentucky was 5.6 percent. It will be an uphill struggle for Clinton there if she wins the nomination. She has pledged more than $30 billion to help regions that depend on coal, but her promise was overshadowed when she said in March that the country would “put a lot of coal miners and coal companies out of business.” And her husband, former President Bill Clinton, campaigned on Sunday in West Virginia, encountering protests from Trump supporters.   West Virginia last voted for a Democratic presidential candidate in 1996, when Bill Clinton was running for his second four-year term. He is the only Democrat who has won Kentucky since 1980. Trump will take a leap toward winning the Republican nomination if he comes out ahead in Tuesday’s Indiana primary. His success in the race for the White House may well ride on the support of Republican evangelicals. Top rival Ted Cruz planned stops to greet voters across the state on Monday, running into a group of Trump supporters in Marion, Indiana who berated him. He deployed his wife, Heidi, and Carly Fiorina, the ex-candidate who Cruz has chosen as his running mate if he gets the Republican nomination, to a coffee shop and art gallery in Carmel, Indiana. Cruz, who lags Trump in delegates to the Republican National Convention in July, told reporters on Monday he would stay in the race “as long as we have a viable path to victory.” Republicans plan to tie Clinton to what they say is an anemic economy under President Barack Obama. Republican National Committee Chairman Reince Priebus on Monday cited data released last week that showed economic growth slipped in the first quarter to its slowest pace in two years. “Struggling Americans will never get ahead under Hillary Clinton. They are going to keep getting taken to the cleaners,” Priebus said in an opinion piece for RealClearPolitics.      ",0
37267,Survey: Top Ten Fears of 2015," Truthstream MediaOut of 88 potential horrors this batch of 1,500+ Americans were asked to rank in regard to their personal level of fear in 2015, you ll never guess what the number one thing people are most afraid of in this country Or perhaps you will. What an amazingly sad statement on modern America and the times we are living in.The survey can be found here.Americans Deepest FearsAre Americans today afraid of criminals with guns or a government that would seek to disarm its citizens?The impositions of the system now rank higher among worry than hyped factors like terrorism   with distrust at very high levels among citizens and consumers alike. People are becoming disconnected from the wealth and prosperity they once knew, and instead are facing a collapsing system that wishes to loot from its populace as the ship goes down.Dearly held rights in the American tradition are under threat today of vanishing, of being upended by a machine with secret designs.Corporate schemers, conniving bankers and corrupt government insiders are driving perpetual wars, a damaged economy, disappearing jobs and diminishing chances of achieving the American dream.Please share this article and story.Permission to repost or republish with attribution (to Truthstream Media) is granted under creative commons license.READ MORE SOCIAL ENGINEERING NEWS AT: 21st Century Wire SE Files",1
30674,MICHELLE OBAMA Breaks Church Rules Wearing Revealing Top Into Siena Cathedral,"Michelle Obama has been wearing some interesting fashion choices during her overseas trip to Italy. To each his own but the latest outfit crossed over the line because it was disrespectful to the religious guests of Siena Cathedral. Women are supposed to cover their shoulders upon entry into the cathedral. Who does that?Rules must be for the little people and not for the Obamas Sienna, Tuscany is one of the stops for the Obamas on their trip to Italy.",1
42314,U.S. State Department rethinks plan not to take media on Asia trip,"WASHINGTON (Reuters) - The U.S. State Department held out the possibility on Thursday that Secretary of State Rex Tillerson might take reporters with him to Asia after it initially broke with decades of tradition by telling the media he would not. “We are still working out the logistics for this trip, so (we) cannot yet speak definitively as to whether we’ll be able to accommodate any press on the Secretary’s plane,” State Department spokesman Mark Toner wrote in an email.”Going forward, the State Department will do everything it can to accommodate a contingent of traveling media on board the Secretary’s plane.”     The State Department told reporters earlier this week that Tillerson would not take any of them on a March 15-19 trip to Japan, South Korea and China, countries of strategic, military and economic interest to the United States. Major news organizations complained, among them the BBC, CNN, New York Times, Washington Post and Reuters. North Korea, which fired four ballistic missiles into the sea off Japan’s northwest coast on Monday, angering both South Korea and Japan, is likely to be a key topic of Tillerson’s trip. Asked earlier this week why Tillerson was not taking media with him, a State Department official, speaking on condition of anonymity, told reporters the plane “is too small to accommodate ... he carries a much smaller footprint in terms of personnel, and that’s not just press.”     Toner did not respond when asked whether Tillerson had tried to get a larger Air Force plane or how the department would respond to critics who described the plan as self-defeating.      Former Secretary of State Madeleine Albright and other past State Department officials questioned Tillerson’s plan, saying that by including reporters, the chief U.S. diplomat could make the administration’s case and prevent other countries from dominating coverage of U.S. policy. Albright, secretary of state under Democrat Bill Clinton, told MSNBC’s “Andrea Mitchell Reports” on Wednesday taking the news media demonstrates a U.S. commitment to a free press. President Donald Trump, a Republican, has accused news outlets of “fake news” and called journalists “the enemy of the people.” Richard Boucher, a retired U.S. diplomat who served as State Department spokesman from 2000 to 2005 under Albright as well as  Republicans Colin Powell and Condoleezza Rice, could not recall a time during his tenure when reporters did not fly on the plane. Since becoming secretary of state on Feb. 1, Tillerson, a former Exxon Mobil Corp chief executive, has traveled to Germany and Mexico, in both cases inviting fewer media than his predecessors for at least the last 50 years.  Veteran State Department television correspondent Marvin Kalb said William Rogers, Richard Nixon’s first secretary of state, began taking press with him in 1969 and - with rare exceptions such as Henry Kissinger’s secret trip to China in 1971 - that had remained the practice. ",0
22010, Trump’s Border Wall Sh*t Just Got Real – Texans Receive Notices To Sell Or Have Their Land Taken,"Texas landowners along the U.S.-Mexico border have begun receiving notices from the federal government saying that they re coming to either buy, or take, parcels of land for Trump s pointless border wall. According to the Texas Observer, landowners are receiving  Declarations of Taking  notices that offer a price for the piece that the government wants. If the landowners refuse that, then they may see those parts of their property taken via eminent domain.One landowner, Yvette Salinas, got her notice back in January. She d been dreading it for a while because of George W. Bush s focus on a border fence. Under Obama, she d been able to relax a bit because he focused on patrolling and monitoring the border in ways that didn t include taking land and building a wall.Now, with Trump in office, this shit has just gotten real. Whether any of these preparations happened while Obama was still in office or not, it s Trump who is pushing the wall forward as quickly as he can. It s one of his focal points, and it will be his government that buys up or takes the land.The introduction in Salinas  letter reads like this: The United States of America is acquiring property along its border with Mexico in order to construct a fence and related improvements designed to secure the border, as required by the Secure Fence Act of 2006. They offered Salinas and her family $2,900 for 1.2 acres of land   the same amount for the same land that the government offered her under George W. Bush years earlier. The tiny community in which she lives Los Ebanos lies entirely within the floodplain of the Rio Grande. That land is protected by a treaty with Mexico that forbids the building of structures that could force floodwaters into other communities, and has been an obstacle towards border wall construction.Under Trump, though, Los Ebanos seems to have become a focal point. The government has already completed surveys and planning for a wall there. Despite increasing problems with costs, the fact that crossings are down, and the fact that Republicans are voicing their discomfort with the idea, Trump keeps hammering the wall as the way to secure the border.It s impossibly stupid. People who live along the border prefer the technological surveillance and the presence of the U.S. Border Patrol to a wall because they believe that s more effective and costs a hell of a lot less. And they don t have to give up pieces of land that have been in their families for generations for that.They also know people will still cross whether there s a wall or not.Salinas doesn t want to sell that bit of land but she doesn t know what to do. The community doesn t want to allow the wall to be built through there, either, but neither can they afford to have the U.S. government sue them, and they risk having their land taken without compensation if they try to fight.Featured image by Erik S. Lesser via Getty Images",1
26475, WATCH: Ted Cruz Gets His A** Handed To Him By Chuck Todd In Humiliating Interview,"Chuck Todd took Ted Cruz to the woodshed on Sunday after the Texas Senator claimed that there s a media conspiracy against him.Cruz is currently in second place far behind Republican front-runner Donald Trump, who is close to capturing the GOP nomination.Throughout the interview on Meet The Press, Todd repeatedly tried to get Cruz to answer whether he will support Trump or not should he become the nominee. But Cruz only embarrassed himself by avoiding the question with nonsensical claims about the media and NBC that Todd called him out on. If he s the nominee, I take it you can t support him anymore, can you?  Todd asked. I recognize that many in the media would love for me to surrender to Donald Trump,  Cruz accused. It s not about the media,  Todd replied before stabbing Cruz with reality.  Senator, it s about the numbers. He may win. Republican voters are the ones rejecting you. This is not a media conspiracy, Senator. Todd continued to grill Cruz into answering the original question. Why can t you answer the question of whether you can support Donald Trump or not?  Todd asked.  You can t answer that question. Why won t you answer that question, straight forward, black and white? Cruz then accused NBC executives of being  partisan Democrats,  which Todd immediately called out as a lie. You don t get to just say that. It s just not true. Go ahead. You re broad brushing here, and this is exactly what people hate about the media and politics. Broad brushes, right? Cruz then launched into a rant about how if voters reject him the country will be lost as if he s the only person in the nation who can save it. I m not willing to concede this country,  Cruz said.  If we lose this, we lose our country. At that point, Todd dared Cruz to take a stand if he really feels that way and answer the question of whether he will support Trump or not if he becomes the nominee. All Cruz has to say is that he won t support Trump, especially if he really believes that by losing to Trump the country will be lost. Don t you think it s important to take a stand? You just said it s a time for choosing. If it s a time for choosing, say it, for him or against him as the nominee! But like a stubborn petulant child, Cruz refused to answer the question and Todd slammed him for it. Let the record show, you have not taken a position on whether you can support Trump if he s the nominee,  he concluded, to which Cruz replied that the media tried to force him to support Trump.Here s the video via YouTube:Cruz completely humiliated himself during this interview and left us no doubt about why Republican voters are rejecting him at the polls.He was given a national platform on Sunday television to tell voters that he will not stand by Trump if he wins the nomination but all he could do was offer contradictory rhetoric about how the country will be lost if Trump wins while refusing take a stand against Trump.When Cruz loses the Republican primary, he can t blame the media for it. The only one he can blame is himself because he was too cowardly to answer a simple question that would have shown once and for all where Ted Cruz stands. Instead, all he could do is complain. And whining will be all Cruz is remembered for doing during this campaign.Featured image via screenshot",1
47191,U.S. lawmaker calls on IRS chief to resign over handling of hacked data,"WASHINGTON (Reuters) - The head of the U.S. Internal Revenue Service should resign due to the agency’s inability to improve its defenses against hacks on taxpayer data, a Republican lawmaker said on Friday. Republican Representative Barbara Comstock said new leadership is needed to replace IRS Commissioner John Koskinen due to failures to secure Americans’ sensitive information from malicious intrusions, escalating a line of attack from Republicans who frequently criticize the federal tax collection service. “Commissioner Koskinen has provided little confidence that cyber security is a top priority at the IRS,” Comstock said in a statement shared with Reuters, adding she was concerned the agency apparently has no one in charge of cyber security. The IRS did not immediately comment. More than 700,000 individuals may have had their personal information pilfered by hackers during an intrusion last year, the IRS announced in February. That number has been repeatedly revised upward from initial estimates that were far smaller. Comstock, in her statement, cited a Government Accountability Office report released last month that found the IRS struggling to upgrade its information security plan. The IRS agreed to work toward implementing dozens of outlined recommendations. Koskinen appeared before congressional committees this week and said complying with the GAO recommendations was a priority. The commissioner has been under near-constant fire from Republicans since he took over the agency in 2013 amid controversy over whether the IRS was targeting conservative groups.  More than 60 Republicans have signed on to a resolution introduced in October to impeach Koskinen on charges that he has impeded a congressional investigation into the IRS’s treatment of conservative groups. Comstock is the first lawmaker to call for Koskinen’s resignation solely for cyber security reasons, an aide said. Koskinen is not the first Obama administration official to be targeted by Congress for his handling of cyber security. Last year Katherine Archuleta, head of the Office of Personnel Management, resigned after several lawmakers from both parties called for her ouster following the theft of personal data of more than 21 million individuals. Comstock said Friday that Koskinen should follow the lead of Archuleta and other top executives who have left due to poor handling of hacks “to allow for new and trusted leadership at the IRS.” ",0
769,"Paul LePage, the Governor of Maine, Now Says He’s Not Quitting - The New York Times","AUGUSTA, Me.  —   Paul R. LePage, the embattled Republican governor of Maine, declared on Wednesday that he would not step down despite widespread criticism over a profane threat and generalizations about drugs and race that had prompted him to hint on Tuesday that he might abort his second term. “I will not resign,” said Mr. LePage, who tried to put to rest swirling questions about his state of mind. “I’m not an alcoholic, and I’m not a drug addict, and I don’t have mental issues,” he said. “What I have is a backbone. ” Mr. LePage nevertheless said he was seeking “spiritual guidance,” had apologized for his threat, and vowed to make one change to his behavior: “I will no longer speak to the press ever again after today,” he said. Behind the scenes, state lawmakers  —   Democrats and Senate Republicans  —   exasperated after six years of political controversies and what they saw as erratic behavior, were scrambling to figure out what, if anything, they could do to formally address this latest crisis. The controversy, which has galvanized the state, started last Wednesday when Mr. LePage made sweeping statements linking minorities to the state’s drug crisis. As criticism against him swelled, Mr. LePage came to believe that a Democratic lawmaker had called him a racist. The governor then left him an   voicemail message, which he followed up by threatening to shoot the lawmaker between the eyes. In the ensuing days, Mr. LePage also reiterated his insistence that blacks and Hispanics were the vast majority of those arrested for dealing heroin in Maine. Both Democrats and Republicans have denounced the remarks, as many legislators called for a special session to at least rebuke the governor over his latest tirade. The state’s four legislative caucuses have said that they believe all four would have to agree for a special session to be scheduled. But on Tuesday, Mr. LePage’s Republican allies in the House, including the minority leader, Kenneth Fredette, announced that they would oppose those efforts  —   essentially shielding him from any official political consequence. That decision did not sit well with some other state Republicans, and on Wednesday morning, the spotlight shifted to them as the president of the Senate, whose members govern larger and more competitive districts, made a public break with his colleagues in the House. “With all due respect, I completely disagree with Representative Fredette’s position,” the Republican leader, Michael Thibodeau, said in a statement. “The Republican senate caucus has clearly stated that we need an acceptable plan for corrective action before the determination of whether the Legislature should convene is made. ” Mr. Thibodeau said many Senate Republicans were still deciding whether or not Mr. LePage’s apology and promise to seek “spiritual guidance” had allayed their concerns about the governor  —   a process that could deepen their divide with Republicans in the House and pull the controversy into a second week. “There should be consequences for our actions,” Mr. Thibodeau said, “and I think that’s why we’re really struggling. ” There is no precedent for such a situation here  —   a fact that has sent lawmakers like Senator Roger Katz, a Republican who has been critical of Mr. LePage, back to reading their state Constitutions on Wednesday to figure out what, if anything, they could do now to convene a special session. Mr. Katz, a lawyer, suggested it may require only a simple majority of the House and senate, which could reduce the House Republicans’ ability to block such a move, although he added there could be other hurdles to an agreement. “It’s never been done before, so we’re in a little bit of uncharted waters,” said Mr. Katz, who said he wanted Mr. LePage to get “a competent evaluation and follow the recommendations of the evaluator. ” Democrats have continued to call for Mr. LePage’s ouster, and on Wednesday said they were scheduling meetings with Republican leadership to discuss how to proceed. “Coming back in for a special session will be discussed and all options around the governor’s political future are on the table,” said the Democratic leader of the Senate, Justin Alfond. Mr. LePage’s six years in office here, which began as part of the Tea Party sweep in 2010, have been marked by controversy. Even as he fueled outrage among Democrats and angst among many moderate Republicans, his well of support, fed by voters drawn to his unfiltered political style, never seemed to run dry. By all indications, Mr. LePage seemed determined to again ride out the political storm. “I want to put this behind us,” Mr. LePage said, during a meeting with a select group of reporters in his office on Wednesday morning, adding, “I will never talk about it again. ” Mr. LePage spoke shortly after he met with  —   and apologized to  —   Representative Drew Gattine, the state Democratic lawmaker who had been the recipient of the angry voice mail. And in meeting with reporters, Mr. LePage spoke emotionally about Maine’s heroin crisis. But he but did not apologize for statements he made last week that linked trafficking in the drug to blacks and Hispanics. “I didn’t use racially charged language,” Mr. LePage claimed, although he also said, “Let’s leave ethnicity out of it. ”",0
584,US should hold China accountable on human rights,"Story highlights Marco Rubio and Chris Smith: In recent years, China has increased censorship, restricted personal freedoms, and violated international standards
The Trump administration should develop a policy approach that holds China accountable for such actions, they write
Marco Rubio and Chris Smith, both Republicans, are the Chair and Co-chair respectively of the Congressional-Executive Commission on China. Marco Rubio is the junior senator from Florida and Chris Smith is the US representative for New Jersey's 4th district. This piece expresses solely the views of the authors and has been adapted in part from the Congressional-Executive Commission on China's 2017 report.
(CNN) Next month, President Donald Trump plans to visit Beijing, a trip that will come amid rising tensions on the Korean Peninsula, persistent trade concerns and a raft of other thorny issues in US-China relations. While the President has sought to build a strong personal relationship with Chinese President and Communist Party General Secretary Xi Jinping -- in part to yield cooperation on North Korean proliferation -- the administration must develop a long-term policy approach that challenges China to abide by its international commitments, adhere to universal standards and embrace the rule of law.
Sen. Marco Rubio
Rep. Chris Smith
Principled American leadership is needed now more than ever. In recent years, the bipartisan Congressional-Executive Commission on China's (CECC) annual reports have found that under President Xi's leadership, China has failed to deliver on long-promised economic reforms and has become more authoritarian domestically. It is also increasingly dismissive of international norms and ""Western"" ideas, and more assertive in its extraterritorial reach. The CECC's 2017 Annual Report, which will be released on Thursday, documents even more regression.
Although President Xi has stressed the need for global connectivity and openness, domestic censorship leaves little room for journalism and public debate -- just last week the use of WhatsApp, a popular messaging app, was blocked. As stated in the report, China ""continues to strengthen the world's most sophisticated system of internet control and press censorship and forges ahead with what it calls 'internet sovereignty.'""
Xi has worked hard to consolidate his power, demanding strict ideological discipline from Party and government officials and using an extensive anti-corruption campaign to eliminate many of his political rivals.
Over the past year, Chinese authorities targeted labor and environmental activists; demanded loyalty from scholars and intellectuals; and clamped down on foreign non-governmental organizations, media outlets, think tanks, and internet companies. Restrictions on religious freedom also intensified, particularly in ethnic minority Tibetan and Uyghur areas. Coercive enforcement of population control policies continued in violation of international standards. And the government persisted in forcibly repatriating North Korean refugees to face near certain persecution and even death, in contravention of China's international legal obligations.
Read More",0
51444,Senior Israeli official dismisses Lebanese army border warning,"JERUSALEM (Reuters) - A senior Israeli official dismissed as  nonsense  on Tuesday a warning by Lebanese army s of possible aggression by Israel.  It s nonsense,  the official, who requested anonymity, told Reuters in response to Lebanon s army commander General Joseph Aoun urging  full readiness  at the southern border to face  threats of the Israeli enemy and its violations . Separately, the Israeli military said it had been holding a drill near Israel s border with Syria since Sunday. ",0
4521,Thank you for being a faggot,"Thank you for being a faggot USA is proud of you! 10/13/16 2 09/12/16 3 05/26/16 4 09/02/15 9 Mail with questions or comments about this site. ""Godlike Productions"" & ""GLP"" are registered trademarks of Zero Point Ltd. Godlike™ © 1999 - 2015 Godlikeproductions.com Page generated in 0.008s (8 queries)",1
7044,Save the Children Norway trialed anti-malaria drug Larium in Mozambique—1993–1994,"Save the Children Norway trialed anti-malaria drug Larium in Mozambique—1993–1994 By Moeen Raoof   Moeen Raoof 
Roche AG, a Swiss multinational health-care company, needed to trial a new anti-malaria drug, Mefloquine, also known under the brand name Lariam, in malaria-prone areas of Africa. This was despite known serious side effects, including long-term health problems such as depression, hallucinations, anxiety and neurological effects such as poor balance, depression and impaired mental health. 
The Norwegian Chapter of Save the Children, also known as Redd Barna, operated in Mozambique under a Dutch national. Redd Barna began to distribute Lariam in Mozambique between 1993 to 1994. This drug was given to men, women and children, including pregnant women. 
The Lariam trials were conducted by distributing the drug based on the criteria of prevention and treatment of malaria and without due regard to age, medical status, or state of pregnancy. Recipients of the drug were not told of the side-effects but were actively monitored during the period of treatment, which lasted approximately 18 months, after the commencement of distribution. These trials were conducted without the consent of the Mozambican government or the Ministry of Health. 
Children as young as 3-years old were given whole pills to take during either the prevention or treatment phases, without regard to the side effects of the pills on very young children. Pregnant women and women with babies were also given the drug, but only if they had contracted malaria, not preventatively. 
The trials were more common among Mozambican men and women between the ages of 18 and 60 years, divided into prevention and treatment risk groups. They were provided a course of treatment, accordingly. One assumes that these persons were closely monitored for symptoms and side effects during and after the treatment period. 
Many young Mozambicans during and after the treatment period began showing signs of unusual behaviour, including bouts of violence after the testing of the drug ended in 1994. There was an increase in violent crime as well as murders in Mozambique. This, despite there being a very low crime and murder rate among civilians prior to 1993, including during the civil war that had ended 1990. 
Media in Mozambique explained away this increase in crime and murder post-1993 as drug-related, linking the violence to the use of the Methaqualone/Mandrax drug that was allegedly smuggled in from South Africa. However, this drug could not justify the rising cases of mental illness among all age groups, in users and non-users alike. Mandrax was the prime and only suspect drug blamed for all ills in Mozambique during the 1990s. As to why the wide use of Lariam was not considered as a possible cause relating to increase in violence, mental illness, crime, including murders remains a mystery. 
The Mozambican Civil War began in 1977, two years after the end of the war of independence. It resembled the Angolan Civil War in that both were proxy battles of the Cold War that started soon after the countries gained independence from Portugal. The ruling party, Front for Liberation of Mozambique (FRELIMO), and the national armed forces (FAM), were violently opposed from 1977 by the Mozambique Resistance Movement (RENAMO), which received funding from white-ruled Rhodesia and later, apartheid South Africa. About one million people died in fighting and from starvation; five million civilians were displaced, and many were made amputees by landmines, a legacy from the war that plagued Mozambique for more than two decades afterward. Fighting ended in 1992 and the country’s first multi-party elections were held in 1994. 
Roche admitted that Lariam had worse side effects than other common antimalarials. The head of drug safety and quality at Roche admitted that a study had shown there was an “increased risk” of neuropsychiatric problems compared to other drugs available. Roche further stated that anyone with pre-existing conditions such as depression should not be given the drug, stating that, “There is an increased risk but the balance of risk to the balance of benefit is still believed to be important in this global endemic, if it is prescribed to the right people.” 
Roche further stated, “The patient should be informed of these increased risks with Lariam and should they become aware of any of those features, a change in mood, a change in personality—then they are advised to immediately contact a doctor and stop taking it.” 
Medical advice regarding Lariam recommends the following, do not take Lariam if patients have or have previously experienced: an allergy to Mefloquine or any of the other ingredients of this medicine or to similar medicines such as quinine or quinidine depression, thoughts about suicide and self-endangering behaviour any other mental problem, including anxiety disorder, schizophrenia or psychosis (losing touch with reality) fits (seizures or convulsions) severe liver problems Blackwater fever (a complication of malaria that affects the blood and kidneys) 
Warnings and precautions—Lariam may cause serious mental problems in some people. Tell your doctor immediately if you experience any of the following while taking Lariam: suicidal thoughts",1
